id,Multigrain,Italian,Parmesan-Oregano,Honey-Oat,Roasted-Garlic,Flatbread,Patty,Chicken-Kofta,Chicken-Slices,Chicken-Teriyaki,Salami,Tuna,Turkey,Kebab,Cheese,No-cheese,Sweet-Onion,Mustard,Mayo,BBQ
756,11.95545518,-8.696009754,4.864945782,-2.233456154,12.80569171,-18.69662676,13.61220356,-1.218674879,-5.256229771,-5.938822222,-20.73688093,43.99687841,0.181468917,-24.63994308,19.78307701,-19.78307701,-19.52033516,-4.654003937,35.60659894,-11.43225984
414,29.17585193,-29.95585392,4.283517807,26.49372732,-18.44986872,-11.54737442,-35.1583129,1.019609787,3.261024468,13.5746082,9.550336334,-20.25383145,29.71009338,-1.703527822,33.69015457,-33.69015457,9.766241444,-11.71245895,13.93391092,-11.98769341
22,-22.67151006,-22.92872034,9.022074743,38.63094125,30.74914134,-32.80192693,18.45207128,26.30820758,-7.459554119,-40.6860343,16.33552752,12.10477927,5.405068153,-30.46006538,-10.6152043,10.6152043,10.11370138,-56.20074063,30.77927815,15.3077611
282,11.15265729,-48.56193077,34.55801873,20.32645354,-7.308948413,-10.16625037,-3.778928759,12.21283426,8.533976176,19.3598806,-1.426696673,-0.74047395,-22.91736733,-11.24322433,65.2669791,-65.2669791,-38.21010212,-0.806506226,32.6482489,6.368359449
309,-23.85089477,-4.054959898,27.38860627,15.27054704,7.050688748,-21.80398739,-16.95012479,-25.56027709,-5.714717973,38.69870033,-22.34293333,26.18187425,-4.580380435,10.26785903,32.7364893,-32.7364893,3.036918754,-45.59516354,-26.7681498,69.32639459
727,-19.53268082,-16.97045948,13.40815508,34.75980762,15.96943762,-27.63426002,20.27392521,-19.94560878,48.19494521,-48.06375813,-16.11569849,1.416292339,12.73061031,1.509292344,-26.12566181,26.12566181,-28.16483685,5.466171496,-14.32542614,37.02409149
39,-7.867610602,-2.23520992,45.92522914,29.60099142,-20.65570684,-44.76769319,6.563785983,17.78380476,-0.517706734,-22.90729774,4.015510158,8.811824249,-3.929241017,-9.820679656,40.6087262,-40.6087262,-11.31738898,-14.2564056,18.85813025,6.715664333
778,-3.796105627,-52.32812472,32.83162618,13.85233728,18.64369653,-9.203429638,5.080185453,34.23030999,-28.73013681,7.082996637,11.49110202,-2.723878051,-15.9035528,-10.52702643,-3.701825794,3.701825794,-18.16046943,-31.24845338,20.90367599,28.50524682
60,4.924378982,-5.939733154,-6.820733264,12.17919018,-10.03969503,5.696592285,20.99080752,3.316044499,-0.099642226,23.03233419,-35.40367965,-31.86866191,16.10473546,3.928062111,-8.912805551,8.912805551,-9.528550351,-30.2483639,11.24380997,28.53310428
721,-21.65901504,-12.72417132,19.9066928,29.12675498,4.318276174,-18.96853759,6.251637933,-21.6706617,1.728003743,7.955952029,-13.15524089,-1.755539652,27.28446652,-6.638617974,32.45993626,-32.45993626,2.115226814,-31.20983241,36.8579063,-7.763300708
389,23.15014987,-21.36472561,32.50478243,11.82192001,-11.79268092,-34.31944578,8.529700699,-0.205638747,-1.079139709,-8.026282873,-16.82402101,36.669399,16.12132608,-35.18534345,-7.672705708,7.672705708,-3.740789293,1.640562021,11.01920312,-8.918975844
392,24.38287881,-1.052897823,8.014125121,-6.68695527,1.046131318,-25.70328216,0.872534453,0.259306083,14.1419942,-22.72840014,-6.083715126,2.320477317,-20.56984363,31.78764684,22.56482687,-22.56482687,-16.84590287,7.015957798,-17.45080044,27.28074551
115,6.805262833,-6.964864739,16.33574158,29.52989205,-17.89854356,-27.80748817,-43.90243094,-3.262093932,-9.020819051,26.28054176,5.240852904,-18.47757512,40.01912764,3.122396734,21.15169698,-21.15169698,-34.82685942,-40.79857722,37.54753467,38.07790197
432,39.63409181,-36.36162595,12.93469554,22.36058854,-49.24247043,10.67472049,14.14406481,14.1094065,-12.89708495,13.97890232,-0.740291176,-8.699922395,-1.601635414,-18.29343968,56.77693859,-56.77693859,-55.46724858,23.35110239,43.84572175,-11.72957555
86,-22.65716871,-22.01473038,11.02091176,18.79237265,4.261149176,10.59746549,-7.295717596,2.350567033,-7.198520497,35.51890607,-8.929887453,9.343961036,-18.51187578,-5.27743281,59.60778089,-59.60778089,32.60461708,-47.30221057,15.45279827,-0.755204776
524,-18.23314416,-30.27439801,3.40479691,43.73497894,22.43417811,-21.0664118,-4.041579892,-19.85559177,17.43391024,21.45184079,-23.77623684,13.33826356,-2.095990585,-2.454615492,54.20205083,-54.20205083,-47.64498066,-40.23061864,42.62916199,45.24643731
679,-12.23188378,16.59245898,-20.36584742,29.61844676,5.049328627,-18.66250317,-6.469995718,13.39819546,-2.925743122,-2.139991743,-25.43045844,30.30485609,3.319961428,-10.05682396,51.17836682,-51.17836682,20.32515889,-39.95783813,-3.091240685,22.72391992
269,2.366456753,-26.77518037,-2.411464832,60.92077986,13.18342305,-47.28401446,-1.012570404,2.76791998,22.7469584,-23.80457428,-0.500198297,-19.24162732,43.36163115,-24.31753923,30.87927207,-30.87927207,27.99192612,-19.35294515,-0.385985829,-8.252995145
148,9.844558649,-20.21921397,12.50171997,24.42600416,9.635397609,-36.18846643,-11.24254791,-3.307119968,-15.59375758,30.90133029,4.728512941,-32.32137733,2.03629895,24.79866062,54.20615533,-54.20615533,23.57804341,51.88747786,0.197664925,-75.6631862
595,-2.672010204,-13.8917635,0.488570013,21.89415058,-20.52686551,14.70791862,-31.61591232,-18.57903968,35.1920163,39.1634414,-17.91907238,-16.35187597,15.30216129,-5.191718639,50.49065841,-50.49065841,-31.24863983,11.18170654,25.31045816,-5.243524864
135,-5.060510422,-40.58200483,20.96764251,29.18000318,22.53318858,-27.03831902,-21.44587898,-8.175097382,-9.037337927,-8.257261326,-29.61937617,39.24828627,7.487790931,29.79887459,63.69704904,-63.69704904,21.37678287,-15.9732229,31.63835299,-37.04191296
702,10.715292,-8.894150413,24.1766428,8.688776509,-16.96839873,-17.71816217,-36.35291125,18.8151491,15.58753639,7.087890239,9.916367146,0.618780444,8.858427858,-24.53123993,-10.48065462,10.48065462,-39.53405667,-50.79034126,63.16915325,27.15524468
15,-33.19115652,-24.40671312,38.60939432,18.9919877,-17.08015197,17.07663958,-39.72841006,56.29803907,-35.34187088,3.792037763,3.500472615,-6.608992278,-9.327139021,27.4158628,-6.000101241,6.000101241,-8.283301882,-4.659508571,23.37012921,-10.42731875
534,-6.91149311,-21.33180968,21.71247372,-3.345795415,-15.49075271,25.3673772,16.59801761,-23.19071618,-50.6215175,31.07898861,-10.45708276,-10.21734856,28.13604937,18.6736094,-18.50064073,18.50064073,-0.714428987,-39.48325633,27.860811,12.33687431
733,-14.13760438,-36.51220713,38.9838708,34.16212887,-10.96873988,-11.52744829,-4.998464096,-16.72252176,30.24424613,-8.28579985,-20.02738388,11.72689135,10.9600718,-2.897039691,11.11806139,-11.11806139,-13.19049298,-39.23289094,28.53214247,23.89124146
304,12.14916061,-27.45252724,28.76960211,30.34590326,-23.65611394,-20.15602479,-15.48631605,3.089438869,2.274676404,-14.03410168,4.093429393,10.2327499,5.714578215,4.115544952,-55.43814863,55.43814863,-1.773928792,13.86205428,0.775307802,-12.86343329
202,-4.100801893,0.934567772,-11.78373834,25.11511396,-8.477339924,-1.687801574,-6.213413696,-12.5869617,-2.094425799,10.25120946,17.46797851,-8.606995506,6.635246903,-4.852638167,-13.43358976,13.43358976,-30.12473423,-0.862645173,27.10967755,3.877701852
740,9.836560103,-34.47874317,26.3041584,10.21415953,-2.495349939,-9.380784923,-21.41696506,-9.725899145,16.39474003,13.34082735,1.383240338,17.79422991,-6.159733583,-11.61043984,42.17284179,-42.17284179,-13.90888844,6.48027453,-3.457745564,10.88635947
717,-27.68764625,-1.412178239,28.22515172,42.38871642,1.675800104,-43.18984376,23.44477129,18.9105676,-4.930901709,6.337058137,-11.86170636,-29.79001016,23.65569291,-25.76547171,3.58737378,-3.58737378,-26.22881423,-52.49915836,54.89579344,23.83217915
131,12.34539604,2.301870121,31.70938915,-7.37631824,-30.51936102,-8.460976044,3.089852713,-11.65124288,6.712164315,32.50264764,-17.03009903,-15.25156013,9.677568905,-8.049331524,-36.54112943,36.54112943,-17.88295474,1.034850322,7.907620376,8.940484041
700,18.51497104,-37.96626973,-4.367418115,35.57287138,18.54536429,-30.29951886,18.24138141,-8.854927033,3.491391834,11.01699236,-49.30096214,34.5379493,-9.646197096,0.514371371,12.22730084,-12.22730084,-3.016937719,-24.02522673,23.78871423,3.253450218
489,-0.91491315,-15.5194338,-8.866642424,22.73108161,17.3522606,-14.78235283,-18.47876981,28.66615553,18.59366191,-14.1301316,-55.22582341,-8.920898585,47.23664414,2.259161825,26.07712827,-26.07712827,-14.81429608,-20.45868133,9.425378163,25.84759925
95,-30.90662194,-0.326678043,39.45871477,8.165918688,-4.288378326,-12.10295514,10.02734512,-11.3512846,20.29030451,20.80291036,7.238752106,-1.651019485,-25.61304037,-19.74396763,-6.532171813,6.532171813,-70.01804545,-4.942892504,52.09726502,22.86367293
748,2.911624527,-1.990882728,6.671012446,31.72053853,-17.80537446,-21.50691831,24.8224364,-4.952940728,-17.17305952,3.155004993,-22.59110596,8.732704582,4.307638912,3.699321316,6.15323469,-6.15323469,2.451241683,-21.93918323,-36.22820129,55.71614284
793,28.87158836,-25.31636915,-10.42324955,29.56123723,-14.82483189,-7.868375007,-6.881907422,-23.57155602,22.82827474,5.007572416,1.472355293,-2.576838391,14.8428672,-11.12076782,-22.16167622,22.16167622,-10.45227564,-27.11588056,17.77255325,19.79560294
313,-16.69089875,-19.9434078,24.57572772,12.81180095,-5.117120215,4.363898086,-21.42527796,8.23499294,24.41655066,6.946870855,-32.5073909,-5.154475111,2.641757359,16.84697216,-5.941156939,5.941156939,-14.8152815,-56.9974456,39.94052378,31.87220332
8,21.29686944,-60.46307109,49.6944666,21.0735959,-8.553640801,-23.04822005,16.58032334,19.57101961,-12.87947639,-24.50251178,-2.598170362,-11.47794446,9.969371508,5.337388541,2.942303855,-2.942303855,-16.89495143,-33.27773048,42.03929515,8.133386771
779,-4.055870158,-48.3578206,23.85889774,55.29080998,20.24524169,-46.98125864,13.1870537,-5.342750157,12.89403562,9.72156754,6.950378622,-20.5932426,12.24401853,-29.06106125,-33.23438986,33.23438986,8.345652021,-36.10572046,24.1248765,3.635191942
397,-10.39984042,-45.31949289,44.07028419,44.92426212,-28.14752471,-5.127688282,1.670441187,21.9547229,-20.02771658,27.83473228,-12.40562627,11.09228409,-40.43269923,10.31386163,-53.85187476,53.85187476,-6.526423003,-58.11138715,54.37877792,10.25903224
106,-28.5678096,-9.671808139,24.7719465,27.36684384,4.236779036,-18.13595163,-18.36023512,6.065401077,-7.258125239,-22.62475774,-0.725944298,30.73240438,12.04386317,0.127393768,2.757379508,-2.757379508,-46.15331143,-29.19831081,29.03577231,46.31584993
249,15.74272412,-9.915660668,-9.093761031,29.91653884,-17.67936392,-8.970477348,12.25131206,19.53671927,-15.47846789,-18.6240411,1.641117293,-5.05533756,32.64359564,-26.91489771,17.88365317,-17.88365317,4.37098781,-21.82091628,35.49355668,-18.04362821
762,-5.239481243,2.787521658,15.88790035,15.89360518,-13.66546656,-15.66407938,1.173293086,-39.94840163,-4.299515804,10.1046576,-25.34024064,1.294871317,20.97622144,36.03911463,12.03859191,-12.03859191,-11.70246787,-32.97630083,1.816751364,42.86201734
448,22.00416918,-28.8870822,12.19844127,48.54518584,-21.49502523,-32.36568886,19.76005837,-8.557261047,-33.2505769,9.554149354,-0.523859204,16.8932259,-3.667603035,-0.208133449,3.215367386,-3.215367386,-6.260404584,-42.62536314,0.958430624,47.9273371
10,8.563298534,-13.69894487,10.14395273,-9.012750378,24.26750376,-20.26305977,10.10810108,19.83917114,2.090867953,8.64986369,-65.41498471,19.65666172,31.30961475,-26.23929562,-37.6893705,37.6893705,-19.57658444,24.79825634,7.626085823,-12.84775772
165,-6.776534115,-28.01600766,35.53093949,38.7420546,-37.49241706,-1.98803525,-0.271280984,8.613631877,25.34364227,-18.26636218,14.16417649,-9.044406526,-11.31240773,-9.226993217,-18.0262813,18.0262813,36.81890756,-51.83503367,-5.928392254,20.94451836
586,-4.367773431,-21.86718198,-16.31038753,38.83951753,-9.816565491,13.5223909,-7.607705957,-5.086966571,10.57772672,-21.39217035,-3.231100322,12.90739462,3.254329153,10.57849271,15.01207997,-15.01207997,-27.46341942,3.150356202,24.77806038,-0.464997163
515,-7.58951175,34.59637984,8.867990311,-3.059044127,-15.032922,-17.78289227,-1.267530333,-28.59357002,4.279749088,22.72680653,-16.02864915,38.5556862,-11.93849807,-7.733994255,8.850516025,-8.850516025,28.69417675,-21.86741079,16.68272091,-23.50948686
323,6.699395969,-55.00678683,38.30198667,24.41987368,-6.361419372,-8.053050118,-13.12972127,36.94448873,25.73994638,30.63665636,-27.19807324,2.739966069,-23.26247326,-32.47078978,-20.04207828,20.04207828,-47.31974685,-36.29013654,53.01381285,30.59607054
798,22.57732676,-5.594715423,33.68532837,15.53640554,-10.39666473,-55.80768052,25.30609726,-7.895621695,1.633189581,-4.379681693,10.44775349,6.094837719,5.206022979,-36.41259764,51.18844869,-51.18844869,-14.39553007,-37.68352268,62.09963869,-10.02058595
153,19.78713735,-1.037407836,34.80474619,12.30634653,-15.875701,-49.98512123,5.405901193,-13.08066341,-27.63319727,-7.535816422,-25.82648848,42.00057134,31.53021055,-4.860517494,38.98683544,-38.98683544,10.06081454,1.97080902,-50.64485203,38.61322847
804,4.203332894,-25.77483299,-4.354079697,39.25146006,28.92301371,-42.24889397,13.95441846,-22.40394852,-9.398177972,7.602576438,-8.752280006,-0.813562967,4.353567699,15.45740687,4.136390826,-4.136390826,-38.15005805,-70.58787229,87.30782051,21.43010983
750,10.45617859,-4.534698262,0.957581354,2.911934628,18.4909172,-28.28191351,5.483975921,-17.11734006,5.515088565,5.766551304,6.658908315,-5.892018966,-25.33599452,24.92082944,-10.59720803,10.59720803,-24.39690437,0.510807421,10.18940165,13.6966953
557,-6.13486362,-21.94879945,-7.446373163,8.552555394,-2.371434331,29.34891517,-27.77697823,30.2863094,27.0860971,7.611228758,-31.84044481,7.611320712,-18.75758648,5.780053554,-45.84148976,45.84148976,-26.25292957,7.461462422,16.85596731,1.93549984
257,39.29701977,14.43004807,0.145434548,25.8009501,-34.35066561,-45.32278687,7.52325789,-30.60204537,28.29224849,18.26770797,-26.81504532,-13.4189385,12.70166831,4.051146536,0.308755033,-0.308755033,21.37568315,-30.0130635,16.62163483,-7.984254488
836,-0.720359747,-14.39895343,31.59374897,14.42281714,-3.205916847,-27.69133609,-3.352777343,-0.472629636,21.81436709,-4.059250438,-27.21235746,-12.61403364,18.3322447,7.564436733,29.76377955,-29.76377955,-35.69673798,-29.12827642,59.110595,5.714419406
538,20.24000447,-4.65576835,32.46349457,28.88896014,-28.67608593,-48.2606049,9.934330663,37.30342549,-17.42738034,-22.83707782,19.8502371,-14.85713687,-16.13730223,4.17090401,27.18100879,-27.18100879,-14.97110651,2.2316118,-9.5115541,22.25104881
601,9.917539327,-13.31812648,41.72604269,10.68999401,-29.85538467,-19.16006488,15.80396774,-59.77029104,-7.960744493,-8.319948553,-0.258689066,30.05393529,-4.408048423,34.85981854,58.78952484,-58.78952484,29.24692181,-39.56707612,51.91332032,-41.593166
75,5.367464764,-60.94243781,51.56363208,18.51651792,12.6713175,-27.17649445,4.804148799,5.88273503,2.041536243,-32.8027218,0.924795626,-7.993462155,44.09084151,-16.94787325,-13.7349201,13.7349201,23.68486825,-80.38168088,63.78222028,-7.08540765
224,4.011674733,-24.50100793,45.90874428,-9.171241503,-30.37902798,14.1308584,-15.84527875,6.488688179,1.714829152,22.318031,-4.993384043,-31.25513761,35.91410145,-14.34184938,1.898948867,-1.898948867,-33.26589718,-4.408321727,19.93994315,17.73427576
421,22.81491982,25.01376931,6.427028073,16.95635825,-14.90013408,-56.31194138,-32.90601694,10.32150466,-24.85026359,-13.50792288,5.207958455,-5.010664474,49.46721002,11.27819474,-22.66569271,22.66569271,-35.82947949,19.81024046,8.789920441,7.22931859
566,-6.017144598,-29.80748801,9.245546632,41.01052178,-22.56636614,8.134930331,9.973224643,-19.06428782,-14.7485925,-3.186442181,46.00118164,-16.11867759,15.03182671,-17.88823291,30.55893938,-30.55893938,-2.539072413,-59.37843095,39.65935268,22.25815068
312,10.78024908,-36.6134388,9.349918794,7.073774105,1.211876876,8.197619945,18.06980816,16.0574537,-17.44662985,9.707467108,-19.79218274,-1.322226164,3.231247148,-8.504937355,35.57986528,-35.57986528,-2.812282104,-21.1425452,39.309402,-15.3545747
452,11.44741014,-24.5050099,35.72948018,1.60035614,-20.41573814,-3.856498422,-7.874634278,39.17568363,0.742374415,-7.878161324,0.002804416,-21.48556535,20.10604284,-22.78854435,11.58123012,-11.58123012,-21.2727437,10.93887813,12.47596424,-2.142098661
496,2.202833861,-8.314083128,2.775318844,-3.770662503,24.55326497,-17.44667205,-2.856558664,4.24125902,-8.553159144,1.990524572,-22.85135171,6.785144619,1.895419031,19.34872228,24.06280499,-24.06280499,12.24119731,-33.2243086,-5.220413465,26.20352475
487,6.464991039,-30.43421645,9.636554813,32.47788812,-44.88037543,26.7351579,-2.088927812,-29.21802324,-25.78236112,11.23683013,10.05887425,26.05531945,-26.93321528,36.67150362,-23.0160477,23.0160477,15.7113536,-33.00654356,11.74612744,5.549062514
662,10.41661157,-36.47981317,11.25866706,55.91365113,-21.01867922,-20.09043736,-0.145648955,-25.17278504,-3.797576618,10.69948614,23.15518328,-0.010251954,-16.11632461,11.38791777,1.750466608,-1.750466608,-22.78887834,-33.36061871,53.82884366,2.320653396
784,1.153941533,-26.3022316,29.58785563,37.24226546,-30.71468224,-10.96714878,-8.794877996,1.786271196,36.98725307,5.380832819,-1.44350363,-17.34022875,-33.27179983,16.69605312,31.79565586,-31.79565586,14.55124663,-37.83917492,11.85656251,11.43136579
161,3.132684497,-13.49646109,0.820161947,1.240728739,9.281008519,-0.978122614,35.51150536,2.256877418,1.388550498,7.126797901,-8.489110464,-8.005603785,-28.07178992,-1.717227014,27.28261289,-27.28261289,-48.30889448,-8.886956999,13.84956811,43.34628337
818,35.52879221,-8.601680459,7.525254864,31.79682038,-32.11480589,-34.13438111,-1.366919984,23.74331558,10.12849339,-1.835837917,-28.00826936,17.55487503,-5.973737265,-14.24191948,23.89227343,-23.89227343,31.91169259,-18.71339884,-24.12586072,10.92756697
405,5.681285793,-31.56296088,53.85023728,13.73091348,-20.79074307,-20.9087326,-7.472352118,-9.167776885,-5.456957796,17.86651772,12.61209857,-12.69255708,4.417065946,-0.106038359,32.74503577,-32.74503577,-48.18305814,-21.62095878,55.91701384,13.88700307
133,-4.975416191,-37.80114768,35.10365845,2.355790731,-8.999469559,14.31658424,5.70157724,-15.94391108,-20.1852703,9.591537556,-15.13956551,-2.585167612,-0.092602232,38.65340193,38.16769815,-38.16769815,25.85631098,-30.25180925,-17.54958274,21.94508101
283,0.781865988,-17.01244298,-19.31045721,41.04880578,-7.982785857,2.47501428,-18.52980344,-47.9867609,26.46539888,40.46406519,17.9103804,-1.089904211,-36.80433509,19.57095917,-5.231944403,5.231944403,78.70881847,-91.51987096,-10.72341883,23.53447132
85,8.286264946,-30.97523066,-10.00981183,55.33771985,-3.173147313,-19.465795,-24.21844576,6.017845416,-5.238088826,7.031752776,2.086081414,-1.788509099,8.883430205,7.225933878,26.93470662,-26.93470662,2.644268134,-15.98155699,4.508042782,8.829246073
230,0.113505112,2.476748372,-25.22236789,25.94689866,29.3638866,-32.67867086,-5.307846352,19.1720871,24.96536189,-0.12665669,-9.830437615,-11.4383626,-3.67405483,-13.76009091,-39.72754669,39.72754669,85.98235282,-22.31352613,-40.09104697,-23.57777972
443,0.411792159,-2.481145474,10.65567762,1.877710623,4.029725318,-14.49376024,18.90888374,16.35442819,20.39410133,-12.65165383,-16.1143198,13.45273454,-14.53755529,-25.80661889,-2.04666553,2.04666553,40.52619402,-17.06192855,-12.09369098,-11.37057449
403,-2.441931509,-17.88688075,21.1735829,26.13117788,-5.071990606,-21.90395791,-31.50557206,8.540647598,21.61261421,-10.28415649,-9.071515716,-3.607608271,52.19301345,-27.87742273,14.19896306,-14.19896306,23.88224953,-33.88226818,23.158371,-13.15835235
255,8.169386091,-6.581663272,-8.902593897,29.02840347,31.72942888,-53.44296128,24.31648894,8.928164632,11.45589025,-5.515410233,-3.600978762,-29.48386197,-13.59327655,7.492983706,3.111475625,-3.111475625,48.15861497,-7.871522745,-3.944734771,-36.34235745
482,-12.17842402,-47.88257803,9.805319827,31.45531568,16.0182471,2.782119446,-19.36719774,9.64031887,-48.90259916,22.44879216,21.88262297,-9.895647426,16.6547667,7.538943618,32.17950619,-32.17950619,-32.57921559,-20.27308621,46.70057786,6.151723938
509,17.52505678,-11.14791205,12.54532728,5.058454761,-17.29043769,-6.690489078,-5.429659306,3.638610831,-6.461738223,16.94936,-24.36596473,1.276392793,-8.161642977,22.55464161,28.69669962,-28.69669962,-16.67911636,10.91860666,4.988500842,0.772008864
593,4.841333527,-1.404940945,-15.7118709,54.86985185,-16.89013411,-25.70423942,-3.634817423,37.73001932,-3.272627221,0.018250869,11.33630699,-23.66984611,-28.22238009,9.715093681,-8.741067535,8.741067535,34.3093146,-6.165988437,-6.763004523,-21.38032164
394,-18.84011597,-14.99798074,-1.023688122,33.8773301,-12.60742171,13.59187644,16.48223309,4.376706885,-1.628757492,7.279927972,-24.84806614,-7.404861396,10.02526945,-4.282452368,38.74851318,-38.74851318,-6.621814546,-8.844751818,-22.73134474,38.1979111
596,21.22698493,-32.66029622,19.46165737,30.71230753,-19.01787168,-19.72278193,-16.12778399,-1.233275269,-26.82154411,40.4708638,8.771905572,-12.34249551,10.44086271,-3.158533199,-23.03254855,23.03254855,-26.48388192,10.45897906,13.34634364,2.67855922
162,-46.44047843,-23.57450459,49.39477521,19.03031024,17.49065431,-15.90075675,-0.868906914,25.12644968,-2.320237511,-16.2683063,-0.34246094,-8.315982137,17.90629488,-14.91685076,-12.4573577,12.4573577,16.06008327,-10.08488524,10.90535377,-16.8805518
286,-18.83416919,-5.24934022,4.306210099,16.26455072,0.445837522,3.066911078,-1.138374969,-8.987566422,-4.167028971,-1.858294231,14.16336598,-5.960880598,-6.280864493,14.2296437,-25.86856667,25.86856667,-44.06665513,-25.68625456,71.96932441,-2.216414713
91,15.65865463,-32.59567101,32.93441653,17.0825947,8.425675476,-41.50567033,48.92323849,-22.0831028,1.100831186,-14.67194688,13.66209077,29.9824515,-1.30971397,-55.6038483,21.15805724,-21.15805724,-42.28547777,50.09782656,-10.41824658,2.605897795
723,31.13758598,-40.4087138,-9.188326325,21.24748709,4.41323244,-7.201265381,-4.196267831,21.11177754,-1.701159707,-17.40466404,-23.94219717,-15.68832521,42.78518033,-0.964343911,17.69678914,-17.69678914,29.45791668,-26.81310045,67.03345925,-69.67827547
402,-27.37419221,-16.57910744,37.64454905,23.99852812,-9.369511733,-8.320265776,-24.80895691,-6.929954709,-29.84068868,13.73121552,35.14905309,-4.860619251,-2.900660076,20.46061102,9.28664802,-9.28664802,-50.48409376,-66.79300329,38.9331226,78.34397445
767,-13.57221213,-18.0770957,7.754645285,47.99650802,-7.783134656,-16.31871082,10.67104245,-2.071930498,16.09567309,-6.519968849,0.783659125,10.74291053,-37.1077286,7.406342756,32.87653589,-32.87653589,-1.691666516,-17.81017632,18.28933183,1.212511012
25,60.22834173,-42.61330895,-8.786682213,11.24144567,-11.52320411,-8.546592119,-45.11996048,-16.87278924,-13.92412075,45.62313701,12.84677126,-4.072562763,7.842902088,13.67662287,10.26015024,-10.26015024,26.4292684,-24.01564785,5.250395359,-7.664015907
588,-13.92664797,-26.00987905,44.16209513,8.69494064,17.77652271,-30.69703146,-13.98939643,-14.18104283,1.515183255,6.075119416,-0.912215861,7.554774256,18.24791078,-4.310332582,-18.76531396,18.76531396,41.87233525,-37.53344603,8.638804495,-12.97769371
241,-0.692524153,-32.49953182,14.44743563,18.58363216,7.714017095,-7.553028916,2.803342763,21.60416485,-3.556684535,13.7873949,-6.275640244,-39.54742842,-12.15805928,23.34290997,41.42966684,-41.42966684,-27.93091798,-35.02714534,50.32911918,12.62894414
486,-15.65150152,4.098002775,18.30674318,37.14155112,-10.26345102,-33.63134453,-33.31497336,21.18908386,4.118456286,-3.996563744,-4.723261185,-0.472650239,4.442819155,12.75708922,55.58963904,-55.58963904,7.718860373,-52.80592502,38.77162708,6.315437573
126,-2.4974669,-23.60425183,6.468981518,26.16652431,-25.45414167,18.92035457,-18.08214597,-22.1210413,-25.33591303,7.100185168,36.64958713,25.24023985,3.344708175,-6.795620019,13.1084433,-13.1084433,-56.24281637,9.911022796,16.13377604,30.19801753
128,22.74160635,-25.23758822,-25.64135682,33.29756398,-7.968634188,2.808408902,40.43238698,8.92887167,-22.42931729,-24.52187252,-57.14817967,26.95605617,-23.18936341,50.97141807,6.40698209,-6.40698209,-36.95599777,-29.84092583,60.73292836,6.063995235
412,0.305181139,-11.68328677,28.04182387,-3.889323259,0.929431056,-13.70382604,-8.032713339,-2.190318578,24.84708717,-15.58279496,11.36944176,-13.61356779,-10.04109608,13.24396181,-52.03228082,52.03228082,-15.51220641,-8.402065679,15.47278806,8.441484033
138,0.622462886,2.571594406,31.43325731,8.42267835,-17.50882915,-25.5411638,-21.35255946,8.6096219,8.762737622,7.512329072,12.86676278,15.63269729,-13.47427511,-18.5573141,-6.742112108,6.742112108,8.025428189,-21.34634794,14.51361182,-1.192692074
470,8.973030983,-0.911784656,20.35693251,16.1919788,-20.89063555,-23.71952208,16.46626764,19.64241293,5.049945658,-10.90572833,4.312112487,-10.49435821,-7.237000733,-16.83365144,-8.636527326,8.636527326,-7.715796382,-24.61819235,14.07420496,18.25978377
746,32.16204752,-3.504435638,-10.58602092,-3.531310325,38.94191298,-53.48219361,-25.48429066,21.77479869,24.55457645,-23.35713582,33.89872727,1.918551147,-6.012307922,-27.29291915,-46.44533267,46.44533267,21.88843989,-33.36580017,7.855658447,3.621701838
326,22.9908214,-7.213782461,13.00964762,-5.356878227,2.807562902,-26.23737123,10.50485093,-14.45604851,-5.126447607,13.31853043,4.821103073,-23.64296548,7.563614188,7.017362981,-15.44117692,15.44117692,31.56835872,48.44831081,-58.14502326,-21.87164627
90,-10.50867169,-7.305420359,6.87023831,29.14236796,5.368035409,-23.56654962,-5.694827092,45.52359594,9.653731866,-22.59244538,28.45499938,-20.23645626,-19.17232776,-15.93627069,-11.06389552,11.06389552,-0.658310473,-42.87688348,35.04104095,8.494153003
114,-23.38592222,0.329270177,9.374621845,12.31355104,4.572038985,-3.203559831,-37.55081738,17.98828778,-26.01273498,9.112976785,27.24040391,-20.40472056,-0.386281569,30.012886,61.26925346,-61.26925346,-47.71082038,-3.299415634,53.86661989,-2.856383876
393,5.798066568,13.59588266,31.30159758,9.353865236,-36.63263589,-23.41677616,-6.086771257,-18.92479451,-6.729234781,-9.408353988,43.20197139,-2.41042117,10.71305159,-10.35544727,61.00940258,-61.00940258,-14.59398565,-38.02688198,44.58181804,8.039049591
577,54.8171708,-32.90695598,-1.659014549,34.04319942,-32.98540506,-21.30899463,-4.59429593,28.89558363,22.7548172,-27.05437406,-32.70594391,28.31344996,-13.26984334,-2.339393554,39.03387455,-39.03387455,30.28244131,-41.49655063,-30.55836174,41.77247106
400,15.18899707,2.268174606,5.576317342,11.37950181,-31.68177738,-2.731213444,6.752051917,-18.60644032,3.625467442,2.914463391,7.841384846,15.36066238,-4.024114868,-13.86347479,-9.235449341,9.235449341,-5.159359995,2.636529481,4.861105455,-2.338274942
626,9.012917226,-26.84877871,29.23254366,3.295559131,-0.932749369,-13.75949194,-10.66248223,-0.982337616,-22.62946958,-31.13238738,17.2147156,17.16892886,-2.213169386,33.23620173,18.31774996,-18.31774996,-34.99978506,-31.4539625,33.63750607,32.81624149
